Transaction ID,Date,Account Type,Transaction Amount,Cash Flow,Net Income,Revenue,Expenditure,Profit Margin,Debt-to-Equity Ratio,Operating Expenses,Gross Profit,Transaction Volume,Processing Time (seconds),Accuracy Score,Missing Data Indicator,Normalized Transaction Amount,Transaction Outcome
497,2026-05-12,Expense,1573,991,1458,2336,1050,0.7392197297775462,2.7313507277019924,2631,1587,7,1.7205912354162953,0.876712439388947,False,0.2998773507767784,1
498,2026-05-13,Revenue,935,2661,3054,2114,2442,0.27720062229110715,2.5286441646805367,1831,2566,1,1.9516508523561091,0.8084690848997669,False,0.169460343417825,1
499,2026-05-14,Liability,951,767,2714,560,3059,0.6807451231415051,1.3510000586301014,2487,1320,7,0.8555648829526231,0.9703329206891201,False,0.17273098937040066,1
500,2026-05-15,Asset,3005,1686,3951,3606,3962,0.2327265671624208,2.6544492223748506,3441,3924,1,0.7751614869571404,0.8770447616387789,False,0.5926001635322976,1
501,2026-05-16,Expense,3303,3663,2650,3986,586,0.3988674150031113,1.3490908834770903,1814,1094,5,1.8647415219408476,0.8014417266793998,False,0.6535159443990188,1
502,2026-05-17,Asset,1133,1457,2275,833,3735,0.455796164290401,1.8807574247217211,2869,2682,8,0.581836669955081,0.829424431006798,False,0.20993458708094848,1
503,2026-05-18,Liability,2131,3015,736,1202,2465,0.4588716623587935,2.990433025252365,3830,886,4,1.2515306352439626,0.8413410239799569,False,0.41394112837285363,0
504,2026-05-19,Liability,1365,2559,3341,3032,3270,0.4861832190414246,0.7460220380853009,4019,3692,1,1.4227541967789503,0.803447204849174,False,0.2573589533932952,1
505,2026-05-20,Asset,310,2921,938,4854,2377,0.26247768433526186,1.85742745298056,456,3951,3,1.9040252066884527,0.9360287487265662,False,0.041700735895339326,1
506,2026-05-21,Expense,610,996,3746,4769,1696,0.23989463448589393,2.4089511398603136,322,1048,9,1.6060977150856859,0.9216408882776376,False,0.10302534750613246,1
507,2026-05-22,Expense,4444,4182,2005,2838,2338,0.4348233131193692,1.0616590850188075,3463,3147,7,1.1477474098428897,0.9015019463157079,False,0.8867538838920687,1
508,2026-05-23,Revenue,1680,2671,1225,2806,799,0.248462917718952,2.288136608636067,2810,2215,9,0.9944680910403676,0.9664656111884217,False,0.32174979558462796,1
509,2026-05-24,Asset,4142,1257,2218,3263,3020,0.28444958680275595,2.803375890304594,3445,3965,7,1.387351347097725,0.9123035076458955,False,0.8250204415372036,1
510,2026-05-25,Liability,4267,810,3250,622,546,0.4468468909244734,1.961874957196381,759,2590,6,0.710560647775923,0.9595205330165939,False,0.8505723630417007,1
511,2026-05-26,Expense,1673,1889,494,3527,703,0.26866912302794194,1.172028501216519,2148,951,4,1.6481362813833957,0.8688009521767,False,0.3203188879803761,1
512,2026-05-27,Asset,2061,1617,1478,4540,2688,0.4277785163455354,2.8806372892516685,639,3917,1,0.8582508474846371,0.8293813685367859,False,0.3996320523303352,1
513,2026-05-28,Revenue,226,2076,722,3369,3953,0.685689523104628,2.0111180567628937,4381,2711,5,1.5086288845757505,0.8212976601913147,False,0.024529844644317254,1
514,2026-05-29,Liability,3045,3725,1634,505,1173,0.2503101819030571,1.8498606298487723,4780,992,7,1.46179965326882,0.9854191066644865,False,0.6007767784137367,1
515,2026-05-30,Asset,1563,4345,1221,1277,2179,0.2956859156980477,2.4218709589954566,686,2080,7,1.8062455675631057,0.9349788375417274,False,0.29783319705641864,1
516,2026-05-31,Liability,3359,2575,1234,4215,2446,0.5089542748906744,1.7424492834543763,3357,3535,7,1.8285109455977415,0.890893415809614,False,0.6649632052330335,1
517,2026-06-01,Asset,953,2724,2885,3224,3780,0.734106281941165,0.6837374359712594,282,3887,1,0.7201336129667847,0.8329575307693253,False,0.1731398201144726,1
518,2026-06-02,Expense,3167,3820,2264,750,3498,0.6522409870718976,0.9347743887513698,958,3809,9,1.9797489969709774,0.9469475648672461,False,0.6257154538021259,1
519,2026-06-03,Expense,2328,4353,649,1239,1386,0.29545768376276815,2.895564488353611,3067,2384,7,0.7223219771322705,0.831518895625476,False,0.4542109566639411,1
520,2026-06-04,Liability,3500,1412,301,4242,463,0.22585289954475807,1.0602236846090505,4489,457,7,1.5440523241417208,0.8986037403946998,True,0.6937857726901063,0
521,2026-06-05,Revenue,4600,4467,3369,3288,870,0.6419887645650721,2.9974337039770664,1768,2709,1,1.9060301311261276,0.9283752121640046,True,0.9186426819296811,1
522,2026-06-06,Asset,2773,3813,3705,1942,822,0.21312045149670486,2.4556652277010342,419,3633,1,0.5821104809079194,0.9459363504319795,False,0.5451757972199509,1
523,2026-06-07,Liability,3190,3429,3384,4449,1063,0.6635207696184138,1.3894259921235246,3196,2546,7,0.8542693778665571,0.8046860024094898,False,0.6304170073589533,1
524,2026-06-08,Liability,2655,2661,2789,4502,3846,0.654883586944226,0.9783111757651382,3930,1545,5,1.5894940030228866,0.9149850368441881,False,0.5210547833197057,1
525,2026-06-09,Asset,3417,818,1190,2243,3369,0.4920816170320433,1.402553236742874,2542,1439,2,1.1794310854663215,0.82008690992031,False,0.6768192968111202,1
526,2026-06-10,Expense,3519,1004,2416,2323,1961,0.40955036735031214,1.2725542422926337,3675,1927,1,1.4866350764297005,0.8856194742659541,False,0.6976696647587899,1
527,2026-06-11,Asset,3297,3838,2091,1122,2561,0.510104377301136,2.998994445538846,3036,1634,4,1.1169965303759346,0.9001351213797796,False,0.6522894521668029,1
528,2026-06-12,Liability,4319,648,531,3602,3744,0.5885604036220748,1.852759362709082,1563,1396,4,0.84985484216135,0.8053061285692009,False,0.8612019623875715,1
529,2026-06-13,Liability,2473,717,2325,2574,982,0.7618693452702281,2.655638913669991,4470,513,2,1.107562487864686,0.9340470235236934,False,0.4838511856091578,1
530,2026-06-14,Liability,4881,4494,3203,790,3603,0.5695363862173088,2.144533001581487,863,1162,4,0.9173071752616891,0.9178810478564261,False,0.9760834014717906,1
531,2026-06-15,Liability,680,3079,2099,4379,2148,0.6096445506343122,2.4958363275543247,4046,2273,8,1.9068306599380238,0.9446076807953037,False,0.11733442354865085,1
532,2026-06-16,Asset,2504,3879,3064,2749,239,0.6480957667521118,0.5179800867354105,3057,2809,9,0.5365525340503009,0.9558762577374597,False,0.4901880621422731,1
533,2026-06-17,Revenue,1650,3180,2866,2244,3701,0.5165310777299301,1.0891529456423525,2156,454,4,0.8549761992722604,0.9380851541120488,False,0.31561733442354867,1
534,2026-06-18,Expense,2684,799,3759,1410,1293,0.5001306024941115,0.6883988315241714,1147,2475,1,0.97909535968419,0.8888547993198636,True,0.5269828291087489,1
535,2026-06-19,Revenue,106,1185,3557,4337,147,0.6334227036483476,2.617582359690169,424,2654,2,1.5690667930986786,0.8269231217556471,False,0.0,1
536,2026-06-20,Asset,326,2682,1087,3573,2263,0.6951258653531253,0.8877556291926378,3811,410,3,1.2402973767630627,0.9441107540526802,False,0.044971381847914965,1
537,2026-06-21,Revenue,787,3174,351,4813,3698,0.22934211097190246,1.1378700311592844,3291,1361,8,0.599867793925648,0.8719248387488927,False,0.1392068683565004,1
538,2026-06-22,Expense,1434,3444,3143,1273,3673,0.3277364689613651,0.9512652348693519,580,2159,5,1.576993595786794,0.9032984920453476,False,0.2714636140637776,1
539,2026-06-23,Asset,2337,3878,567,4198,3046,0.3087001791117237,2.4736271176029043,2035,2952,2,0.9346985594753563,0.8848653457667797,False,0.4560506950122649,1
540,2026-06-24,Liability,3198,979,3544,590,1665,0.4435246101147168,2.3167622065993028,3032,1166,4,1.7639361653587469,0.824857247279522,False,0.6320523303352412,1
541,2026-06-25,Revenue,550,1485,1543,3638,1736,0.4141306302990341,2.731483442436185,2878,2033,7,0.889263106381895,0.9595300881284811,False,0.09076042518397383,1
542,2026-06-26,Expense,4227,3734,1940,4508,1862,0.6189844970357852,1.748342077720697,4999,3112,4,0.8108894929079837,0.9801710091965636,True,0.8423957481602616,1
543,2026-06-27,Expense,2060,1086,1846,2333,2084,0.7558715220403271,1.6523345329922825,4975,2487,6,0.5066073115015741,0.9331162390486163,False,0.39942763695829925,1
544,2026-06-28,Liability,3393,852,3124,3555,1091,0.30139913643110783,2.7596326129084194,1089,2704,1,0.5857041322167387,0.850071694164802,False,0.6719133278822568,1
545,2026-06-29,Expense,1895,822,637,4328,2425,0.5087532963018083,2.797941249757701,1861,846,1,1.1977075073993164,0.9113683428067839,False,0.36569910057236305,1
546,2026-06-30,Liability,4425,3379,2154,4895,3662,0.2585000287956217,1.0898892271474603,1411,289,6,1.1826151728207126,0.9141287772248983,False,0.8828699918233851,1
547,2026-07-01,Asset,1685,4457,489,2404,263,0.24706738618872648,0.9208220644810762,367,2274,8,0.6584179181107055,0.8602252032182172,False,0.3227718724448079,1
548,2026-07-02,Liability,2041,2661,290,692,542,0.7870695943780501,1.2095009474837435,1519,2268,9,0.6408060885565752,0.9941172259779447,False,0.3955437448896157,1
549,2026-07-03,Revenue,3579,2954,3141,467,1881,0.47964050036466466,1.3789483545444143,2797,831,2,1.7075515831826837,0.9339286420984131,True,0.7099345870809485,1
550,2026-07-04,Revenue,1830,2292,307,1836,101,0.2629875300616575,2.892880849023337,4003,2220,7,1.8824728776735395,0.8304558389025972,False,0.35241210139002455,1
551,2026-07-05,Expense,2506,2680,2461,2413,3517,0.6900268660696758,2.6256220637019103,3844,2088,1,1.390710353300766,0.8238345886080124,False,0.49059689288634506,1
552,2026-07-06,Expense,1381,1170,358,2868,3198,0.5458516595586824,2.2848140601551954,3384,1488,1,1.7003853076686735,0.9531613216780269,False,0.2606295993458708,1
553,2026-07-07,Revenue,1549,1563,2960,2139,2935,0.774853894017784,2.2874828341453632,1666,3757,9,1.0841017152426535,0.8044277390459197,False,0.29497138184791494,1
554,2026-07-08,Expense,3634,1303,3791,2503,905,0.7655113316100148,1.6077431042289545,2921,821,4,1.2186036392560142,0.9032077539664956,False,0.7211774325429272,1
555,2026-07-09,Revenue,1173,1596,1554,2394,2259,0.7803576905654956,1.6272079093335863,1142,119,5,1.5602519641616266,0.8699942565201297,False,0.21811120196238756,1
556,2026-07-10,Expense,4594,3329,3135,1668,3403,0.7974785738101842,1.0665710399240729,1724,972,5,0.9364427998416252,0.9092325313851094,False,0.9174161896974653,0
557,2026-07-11,Liability,559,2596,3462,569,2597,0.417063291325594,1.7692726522485658,3950,2910,7,1.839003376319977,0.8322762441017106,False,0.09260016353229762,1
558,2026-07-12,Expense,4459,1403,2605,2411,3064,0.6944975383207251,2.2724335483977414,522,2840,2,1.76462804285912,0.8871710704726762,False,0.8898201144726083,1
559,2026-07-13,Expense,1291,3441,1159,1410,2063,0.7357059557430008,0.9392596135013824,4473,1510,6,1.3124806030155838,0.9648135672721204,False,0.24223221586263288,1
560,2026-07-14,Expense,665,2619,1883,2839,834,0.6815317640176659,1.3719348755575418,1779,280,3,0.8013017961725852,0.9357086143321589,False,0.1142681929681112,1
561,2026-07-15,Revenue,3259,1148,3279,441,3342,0.5649449894326668,0.7930430811598741,541,1322,9,0.5386569761841637,0.8873952330204418,False,0.6445216680294358,1
562,2026-07-16,Asset,326,1256,678,1972,2853,0.5004221522231349,0.5051035965955906,408,3760,1,1.0083067098830583,0.8860304534845679,False,0.044971381847914965,1
563,2026-07-17,Expense,2427,2593,412,1648,1560,0.7434817941893623,1.3268400859260154,1034,1228,9,1.1088091193993983,0.927772709029169,False,0.47444807849550286,0
564,2026-07-18,Asset,4965,1925,2894,1714,294,0.5511689082407518,0.9495416789907142,2739,765,6,1.6662554783637555,0.8701691821870633,False,0.9932542927228127,1
565,2026-07-19,Expense,2994,3038,2203,1768,1681,0.21607417983008903,0.9523376337074481,3622,3019,8,0.9235491934378421,0.8450200885231577,False,0.5903515944399019,1
566,2026-07-20,Expense,2528,4377,1545,3463,3856,0.5941105659584252,1.8415411891192646,723,3026,9,0.890286090745749,0.9889067898110002,False,0.49509403107113653,1
567,2026-07-21,Asset,1411,506,3788,1426,3765,0.44354366330989703,1.0805822523816142,2903,1207,2,1.2137873539868498,0.9617647157460048,False,0.2667620605069501,1
568,2026-07-22,Expense,2445,1099,2484,1249,1260,0.2655818103647157,2.8150747521591244,446,3799,8,0.9534697513089817,0.9155824825837432,False,0.47812755519215044,1
569,2026-07-23,Revenue,1879,1667,3174,642,3420,0.5884285880719105,1.8153476047975743,4704,121,1,1.7894419919218347,0.8998523526151075,False,0.3624284546197874,1
570,2026-07-24,Expense,1778,2340,261,4977,3903,0.3807320931834731,2.379239067896288,1476,2816,1,1.135036659188465,0.9815045030637185,False,0.3417825020441537,1
571,2026-07-25,Asset,1745,3650,2622,1466,2975,0.3116214763393998,1.5696514159412798,4195,2303,9,1.9821511638380058,0.8217311209169964,False,0.33503679476696646,1
572,2026-07-26,Liability,1939,4160,2574,747,2437,0.493538032066694,1.1535189435732438,1277,3869,7,0.8587798101898105,0.8977964283754958,False,0.37469337694194604,1
573,2026-07-27,Asset,1992,793,3014,3810,2307,0.29590335596271616,1.350460370896306,4926,3435,3,1.254608384569522,0.8183390898484517,False,0.38552739165985284,1
574,2026-07-28,Revenue,2018,1729,3922,1103,2887,0.7273186143148964,2.127502530774873,2830,2038,9,1.7992721746774472,0.8733399768101919,False,0.39084219133278825,1
575,2026-07-29,Expense,4862,3900,1669,371,3380,0.7287106345105874,1.1097047089881134,1877,730,2,0.6324916928361768,0.8828316124574678,False,0.9721995094031071,1
576,2026-07-30,Asset,2597,1949,590,1608,1008,0.5471289300837188,2.9266023760872946,4107,1814,2,1.3222372863887868,0.8057021200934488,False,0.509198691741619,1
577,2026-07-31,Asset,2830,3760,2450,4419,781,0.22810409510586913,2.0673519268106646,162,1013,3,1.3152659656387398,0.9908819503639442,False,0.5568274734260016,1
578,2026-08-01,Revenue,2213,731,3030,1560,1406,0.381698050331326,0.5224447896469047,1135,1151,8,0.5569059275823331,0.8211736218116087,False,0.43070318887980374,1
579,2026-08-02,Revenue,2694,538,2889,823,2412,0.5920869315066657,1.0328950584164587,885,2592,4,0.9356535447061046,0.8425532049413332,False,0.5290269828291088,1
580,2026-08-03,Liability,4453,3611,3469,1103,2014,0.5587281212658775,2.844852495291599,3764,1042,6,0.6983054583230954,0.943526752139064,False,0.8885936222403925,1
581,2026-08-04,Expense,2492,1480,3202,1313,3853,0.7245584890907644,2.104792520084075,4931,2884,5,0.9409446206819458,0.8465554228996655,False,0.48773507767784136,0
582,2026-08-05,Expense,4279,953,632,2851,1017,0.6292573506190181,1.9362983333420605,2468,3962,5,0.7600041925472851,0.9434935232887969,False,0.8530253475061325,1
583,2026-08-06,Revenue,1227,3552,406,1533,197,0.2165205453562058,2.106535580785639,628,2784,3,1.7834342724076206,0.997614846983516,False,0.22914963205233033,1
584,2026-08-07,Revenue,165,3116,1648,2136,397,0.7756474305734118,0.9962327632524768,258,1937,1,1.7912542112641516,0.8434014843167423,False,0.01206050695012265,1
585,2026-08-08,Liability,3684,1180,1540,1561,2277,0.5743562292758313,1.7690710596148924,623,3797,3,0.5238647854636362,0.9783396479274422,False,0.7313982011447261,1
586,2026-08-09,Revenue,1896,3867,3201,4445,2140,0.6258700886558088,0.5191882389772637,3955,1958,1,1.6310940524332445,0.8010940496405745,False,0.365903515944399,1
587,2026-08-10,Asset,3319,502,2124,4052,564,0.22175678083134523,2.8039082468710186,3800,747,4,0.7425562333627416,0.8804663620519401,False,0.6567865903515945,1
588,2026-08-11,Asset,3843,621,792,2511,1952,0.22005528269208705,2.1088558145798357,3852,532,7,0.9390746636113029,0.8882527339968076,False,0.7639002452984465,1
589,2026-08-12,Expense,940,511,527,2682,2449,0.39853735301613014,2.0139268520518594,1469,2040,2,1.7507545918065408,0.8763631109666398,False,0.1704824202780049,1
590,2026-08-13,Liability,2771,619,2200,2263,2691,0.29436325858146184,1.6863806696231383,4579,1710,5,1.6659661254183507,0.9705400722727905,False,0.544766966475879,1
591,2026-08-14,Expense,827,2229,3730,334,1610,0.3696226041367118,1.8592515975790043,152,395,6,1.4310715260554088,0.9789284484572018,False,0.14738348323793948,1
592,2026-08-15,Expense,4532,2418,3068,1091,2952,0.46584994759809867,1.9898430304267944,2500,2547,3,1.4861047467404112,0.837417569327063,False,0.9047424366312347,1
593,2026-08-16,Expense,1216,3468,3892,1310,956,0.3084300223419689,1.0959987158958384,3924,3045,3,0.8733428725555612,0.9616116927339521,False,0.2269010629599346,1
594,2026-08-17,Asset,621,1370,2235,2283,807,0.5870240705952278,1.6634986141097847,3759,3656,7,1.7711396714982834,0.8773144527227188,False,0.10527391659852821,1
595,2026-08-18,Asset,1824,1919,1199,581,1728,0.726898646043195,1.7625156270944675,2306,1311,5,1.2687906151225898,0.9999344238637493,False,0.35118560915780866,1
596,2026-08-19,Asset,2160,2484,3390,4445,525,0.3386494591230187,1.514812933707736,2674,1182,6,1.9904222917644883,0.9965054355692038,False,0.41986917416189695,1
597,2026-08-20,Liability,2430,1273,3717,2908,3778,0.43670553852680954,2.0580336549820712,3004,1618,4,1.9650713092244834,0.9738732823294018,False,0.47506132461161077,1
598,2026-08-21,Asset,1672,4461,722,2876,1109,0.7625316747471336,2.599236894015086,763,543,9,1.0653258772028988,0.9348041037543042,True,0.32011447260834014,1
599,2026-08-22,Revenue,1235,2913,991,3657,3025,0.36547013073709045,2.5293800577996155,4351,1357,6,0.9040703496561935,0.8418614598483897,False,0.23078495502861815,1
600,2026-08-23,Asset,2359,618,3107,1724,2723,0.6692918551174699,2.5306979313654443,4176,2757,3,1.019867330782037,0.8197000931118783,False,0.46054783319705644,1
601,2026-08-24,Liability,4230,4305,3632,1832,2748,0.33040311217672585,1.9563010424986453,612,2145,2,0.5305670928707396,0.9306052900779904,False,0.8430089942763695,1
602,2026-08-25,Revenue,776,4421,1681,2027,3739,0.44877379006046597,1.7720410842306764,2472,2784,7,1.916615524460883,0.9051876841996862,False,0.13695829926410466,1
603,2026-08-26,Asset,2038,2369,961,4059,1739,0.7076558360628973,1.2427700286523886,485,498,1,1.8343969410809597,0.9085389191979827,False,0.3949304987735078,1
604,2026-08-27,Asset,2108,509,3664,629,304,0.4037777837728099,2.020113465049757,3206,3027,9,1.3760991056570497,0.9985578631100669,False,0.4092395748160262,1
605,2026-08-28,Revenue,685,1525,1962,347,3588,0.7304228900149425,1.951945574318441,4817,1099,9,0.8142501817250618,0.9540839145529845,False,0.11835650040883075,0
606,2026-08-29,Liability,3476,3924,1252,3778,3831,0.5037450107258552,1.451036597786333,1972,962,4,0.6252116629893021,0.9594379801535768,False,0.6888798037612428,1
607,2026-08-30,Asset,3316,2787,3150,3727,455,0.599055428811212,0.6803014967830865,4159,2565,7,1.132178213703521,0.8245198558536748,False,0.6561733442354865,1
608,2026-08-31,Expense,2548,2033,2608,3481,3220,0.4338507873688176,2.11160404893072,4431,1285,9,0.5404289839580183,0.9579814952564458,False,0.4991823385118561,1
609,2026-09-01,Expense,2456,956,3261,1941,2355,0.4784150839318747,1.310442400768638,122,452,2,0.6176325877712682,0.8566561489638094,False,0.4803761242845462,1
610,2026-09-02,Revenue,2679,887,2792,3218,3953,0.4976253732447027,1.4647224662292488,2869,3528,3,1.4288273257148758,0.9735841387294308,False,0.5259607522485691,1
611,2026-09-03,Asset,4597,3387,1800,2270,334,0.5404035718517791,2.8510944536399263,1830,1928,8,1.4114544328861376,0.8943278979249993,False,0.9180294358135732,1
612,2026-09-04,Liability,2147,3590,563,2137,1330,0.5974167657798077,0.801874195263272,1597,3158,3,1.9783092460492793,0.8699944848434931,False,0.4172117743254293,1
613,2026-09-05,Revenue,2253,3313,1312,2260,3475,0.41487510439744035,1.9570684206284676,3342,1739,2,0.5665761877638111,0.9004988725924772,False,0.43887980376124286,1
614,2026-09-06,Asset,252,3793,2995,3868,2362,0.6425538389826189,2.4270656919547795,1684,868,8,1.141674451005496,0.8251222401282405,False,0.029844644317252658,0
615,2026-09-07,Revenue,2475,3975,1412,3528,897,0.5852669246649788,1.2425455539255261,3125,2982,2,1.0373742169789684,0.9845443380218382,False,0.48426001635322974,1
616,2026-09-08,Expense,4159,3789,1673,4132,2507,0.4040933484973834,2.2624887125946107,503,705,2,0.9868115617125655,0.9153567397013189,False,0.8284955028618152,1
617,2026-09-09,Expense,127,846,622,1411,2335,0.520533219409863,2.8022842756054156,3850,716,5,1.5929316462194842,0.9675064413202143,False,0.004292722812755519,1
618,2026-09-10,Revenue,2791,4485,3504,443,2779,0.48118825205102744,2.0605235785254967,1478,2001,7,1.271853721137331,0.9266704985741604,False,0.5488552739165985,1
619,2026-09-11,Liability,4346,2163,1664,2061,2092,0.29561604918076073,2.4408284642629408,4541,3774,7,1.4992652315855115,0.9550415476659482,False,0.866721177432543,1
620,2026-09-12,Expense,3865,3776,2365,3632,1490,0.27407736562367285,0.9900441005732195,1565,3089,2,1.4523251120555998,0.8682974731973269,False,0.7683973834832379,1
621,2026-09-13,Liability,3661,3861,2268,3783,525,0.7671215920152159,1.4041642280828395,2052,581,2,0.8751452237798107,0.9825657413667244,False,0.7266966475878986,1
622,2026-09-14,Asset,4180,1402,353,4753,305,0.34120075459641774,2.165027750403627,329,1978,1,1.5206532637488932,0.947250658242668,True,0.8327882256745708,1
623,2026-09-15,Revenue,4029,3958,3622,2058,1041,0.5855772502996657,2.4069448852364825,790,1401,3,1.816230184940761,0.8009442749579219,False,0.8019215044971382,1
624,2026-09-16,Expense,249,2068,2947,3514,2454,0.5545481426905552,0.5286416526438793,4320,1008,4,1.4947140433880572,0.9396657678602707,False,0.029231398201144725,1
625,2026-09-17,Expense,2378,2649,2869,3516,2496,0.2403221076495366,2.3036863627003497,2346,2480,2,1.3590443357385624,0.8554283513245756,False,0.46443172526574,1
626,2026-09-18,Revenue,737,2198,2367,2372,1202,0.7820074155557535,2.826862307094152,1477,1340,8,0.9504992622429373,0.9427864169298864,False,0.12898609975470154,1
627,2026-09-19,Expense,1799,827,3138,964,624,0.7814039864399935,1.636502022259954,1239,419,2,0.7102727848479047,0.8928024371554598,False,0.3460752248569092,1
628,2026-09-20,Expense,3627,1159,3715,4621,3921,0.20676416072541934,0.5555429254482748,3800,3543,4,0.5138712127168468,0.981525446475223,False,0.7197465249386754,1
629,2026-09-21,Expense,4751,746,2626,3438,2770,0.7117129601261643,1.8055995660672166,3970,3984,7,0.9738789487841604,0.9587651942858088,False,0.9495094031071136,1
630,2026-09-22,Liability,4542,2652,2790,4769,2374,0.7888657597414237,1.2490734807369284,2097,991,7,1.261118766045032,0.8698809836994571,False,0.9067865903515945,1
631,2026-09-23,Revenue,4300,2366,1096,1729,1640,0.5480661251511629,1.9354577072491168,4254,2230,5,0.5660812708346091,0.9889292306656344,False,0.857318070318888,1
632,2026-09-24,Liability,2428,1477,2171,4518,2609,0.44605794397542453,1.2045260841015708,3690,1495,8,1.1178507730352496,0.9142401606433211,False,0.4746524938675388,0
633,2026-09-25,Revenue,2330,3414,3992,1260,1723,0.4480083355721082,2.7946906350198515,3869,253,6,1.6368932969959675,0.9532760732941856,False,0.45461978740801307,1
634,2026-09-26,Expense,1128,4252,240,1107,3298,0.41257636711920975,0.6785413850299691,1243,2854,4,1.5119004999103227,0.808390197885254,False,0.2089125102207686,1
635,2026-09-27,Liability,144,3018,2532,723,3998,0.7633866318733824,2.979084376031368,343,3067,1,1.4692138762774454,0.8914824550056731,False,0.00776778413736713,1
636,2026-09-28,Expense,208,599,1016,3845,3208,0.40991750129631144,1.8577411110427942,3639,2766,4,0.8245595657645175,0.9236577363553967,False,0.020850367947669663,1
637,2026-09-29,Asset,1839,2467,2247,2372,199,0.6553478238942925,2.0347676860735966,1061,732,9,0.9075149454446432,0.976836133255613,False,0.35425183973834834,1
638,2026-09-30,Revenue,2123,3892,3839,775,1715,0.29184003893074545,1.880109917179074,782,2256,3,0.9954579395596364,0.9340313838007692,False,0.4123058053965658,1
639,2026-10-01,Asset,4961,3269,705,3656,3892,0.44308621593372055,0.7785618578490717,1556,1043,3,1.6685857148007286,0.8207367000385047,False,0.9924366312346689,1
640,2026-10-02,Revenue,2778,2502,1232,2506,2547,0.6757019742913044,2.0736958901873064,3255,2252,5,0.5231680288821194,0.8029324035454227,False,0.5461978740801309,1
641,2026-10-03,Asset,4073,4321,3533,3375,1691,0.42958692071396604,2.210005281379483,524,2054,3,1.9508560767187406,0.8762810078602358,False,0.8109157808667212,1
642,2026-10-04,Asset,4818,4123,3841,3839,240,0.5768600613519282,1.4292347662369242,2768,121,8,1.4093462056842077,0.944394254414985,False,0.9632052330335241,1
643,2026-10-05,Revenue,1348,2701,1963,4788,3248,0.3433129017430857,1.5348418888925035,4938,1224,1,0.9337141568213421,0.8353818024111822,False,0.25388389206868356,1
644,2026-10-06,Expense,2340,1382,1467,2507,3663,0.6774031202772521,0.6201802243979277,1965,3574,4,0.6393926757884594,0.8904695837461587,False,0.45666394112837283,1
645,2026-10-07,Asset,4881,860,3042,4656,1610,0.41428802854026037,2.9124323532485463,3113,1865,5,1.6438343973219705,0.9064488946249374,False,0.9760834014717906,1
646,2026-10-08,Liability,1571,3741,2149,4690,721,0.2869459992102106,2.5952202090355003,789,2720,9,0.8114839447568336,0.9136427941600177,False,0.29946852003270646,1
647,2026-10-09,Revenue,3588,3757,3011,3473,2766,0.6002968132256512,2.1777515994576566,3874,1761,8,0.8417297183229164,0.8662053833003245,False,0.7117743254292723,1
648,2026-10-10,Revenue,469,3266,1562,803,2429,0.6434189909061552,2.064323306538975,619,903,5,1.664797595145274,0.8390607186962251,False,0.07420278004905968,1
649,2026-10-11,Asset,2311,896,2459,1071,1909,0.30906750344322353,2.2447294029003126,4613,1165,5,1.7096015253780963,0.8377799222956379,False,0.4507358953393295,1
650,2026-10-12,Liability,4880,4335,1797,1251,2192,0.514330630879495,0.9242771197286441,473,3393,3,1.3037692707090422,0.935205758402269,False,0.9758789860997547,1
651,2026-10-13,Revenue,2415,1491,1786,1590,971,0.5692756703095969,2.3254880160129607,2467,2745,9,0.7255718677943945,0.8698171557593388,True,0.47199509403107115,0
652,2026-10-14,Expense,3080,3396,3419,4894,3355,0.5817136351274257,2.980298196992984,4371,134,9,1.827297830397184,0.8390672863387062,False,0.6079313164349959,1
653,2026-10-15,Expense,2413,1010,3171,719,1218,0.29050067242389915,1.3797350517070848,4737,2516,9,1.5761971541710684,0.9671400203256267,False,0.4715862632869992,1
654,2026-10-16,Liability,1897,3609,3115,1583,288,0.7960996343443787,1.6027069091248467,3034,599,6,1.3553509622058069,0.982712478011929,True,0.366107931316435,1
655,2026-10-17,Expense,4823,3616,1976,4857,2348,0.2485978654169992,2.7303318091681343,2058,3614,6,1.353709899485347,0.8989542743444023,False,0.964227309893704,1
656,2026-10-18,Liability,3919,4058,3905,1497,1562,0.333980851868524,1.598090903762985,4592,3369,3,0.9747374558486048,0.8993519182187094,False,0.7794358135731807,1
657,2026-10-19,Asset,3957,1228,1877,910,658,0.2704280594723522,1.8760318734357173,4378,471,6,1.1384314774546667,0.9638952214131995,False,0.7872035977105478,1
658,2026-10-20,Expense,994,4322,860,4387,1196,0.7151718495880044,2.3875009218596444,3150,2369,7,1.6521052424358946,0.9720359484630019,False,0.18152085036794766,1
659,2026-10-21,Expense,3107,2476,1316,4602,605,0.6695719732550067,2.3834812349854957,1796,3211,5,0.820790473983123,0.8138989156979693,False,0.6134505314799673,1
660,2026-10-22,Liability,1026,3531,2079,4379,3884,0.44293653178403414,1.7524689547227055,3344,1044,4,1.625841350502644,0.926819261203348,False,0.18806214227309895,1
661,2026-10-23,Liability,4122,801,3024,4261,3142,0.4745100329067935,2.990887300610019,2555,1669,2,1.3270508982793658,0.8045339035633312,False,0.820932134096484,1
662,2026-10-24,Revenue,1638,2592,798,2717,2952,0.5657835195701463,2.021511683946252,4123,3756,9,0.9339289770497589,0.8985441375809397,False,0.3131643499591169,0
